stage,lon,lat,val
pearson_corr_period2,77.02674449318813,43.123255372545,-0.04820929500780641
pearson_corr_period2,76.89169698585245,43.1949588595166,-0.10171472179370825
pearson_corr_period2,77.02824176589434,43.11257557320635,0.038803821720041355
pearson_corr_period2,76.9106959323103,43.21270077993846,-0.20595917092065846
pearson_corr_period2,76.97988573895594,43.20411115037768,-0.20808423443948967
pearson_corr_period2,76.97474213168942,43.11046047306825,-0.12709954556292585
pearson_corr_period2,76.92327549975215,43.14860033100594,-0.2823306745208837
pearson_corr_period2,76.86377551517486,43.183182105526924,0.21217274393399133
pearson_corr_period2,77.03091146723379,43.16127590689437,-0.048181526603152225
pearson_corr_period2,77.06722280922689,43.1228743086623,0.013658645278526749
pearson_corr_period2,77.04015745158267,43.1675942689416,0.014217612093275739
pearson_corr_period2,76.84594089993291,43.18725240350443,0.0918159853326225
pearson_corr_period2,76.86277343894893,43.21998948103072,-0.2586292474399634
pearson_corr_period2,76.91701034088119,43.14997587026498,-0.12736604866150478
pearson_corr_period2,77.02751188772149,43.150176849616955,-0.001221241823357942
pearson_corr_period2,77.05808507697057,43.180160373605126,-0.15274250406319442
pearson_corr_period2,76.8716737335159,43.107588574154164,-0.13953760316488067
pearson_corr_period2,76.92613561893573,43.24288801336853,0.18846255817478913
pearson_corr_period2,77.03899248416127,43.22513901126497,0.011603450379611625
pearson_corr_period2,77.05988514220479,43.141690563153105,-0.03168511612058163
pearson_corr_period2,77.00216296647632,43.15717285172572,0.04010860737550465
pearson_corr_period2,76.92641312212695,43.17690765545864,0.04149441364927554
pearson_corr_period2,77.04279483122447,43.22337477306464,-0.14150557474431147
pearson_corr_period2,77.02278038113216,43.1858041546282,0.021556611302031296
pearson_corr_period2,76.83723237610012,43.11305153122007,0.003278880312625181
pearson_corr_period2,76.96950955984256,43.11223838677961,-0.03651178418807886
pearson_corr_period2,76.83182509477835,43.0677115626155,0.08174941302870108
pearson_corr_period2,76.90784643136966,43.23948664132377,-0.049637932303000336
pearson_corr_period2,76.95649977629976,43.13209298910521,-0.03267043868890069
pearson_corr_period2,76.98542078911304,43.199424492341855,-0.2415330714465654
pearson_corr_period2,76.86751458443212,43.22087915833982,0.14828540237870116
pearson_corr_period2,76.97562029609179,43.15237460232941,0.021695769278926757
pearson_corr_period2,76.86587634091109,43.1953993588603,-0.003241644382693522
pearson_corr_period2,76.99377811051731,43.143988780789314,-6.47179397927139E-4
pearson_corr_period2,77.04425622485209,43.122854050999464,-0.07796243928654564
pearson_corr_period2,76.90228324890379,43.10977314562207,-0.021076035205351323
